tweet_text,senti-score,senti-type,all_hashtags,favorite_count,retweet_count,created_at,username,followers_count,location
"As a Missourian who had fought the polluters for over a decade — I can say that we are running out of time to elect the leadership we need to #ActOnClimate + transition to a prosperous clean energy economy! #MO Vote #BidenHarrisToSaveAmerica #NicoleGalloway, and #JillSchupp https://t.co/YVeoyuJjeA",2.3994199999999997,positive,"[{'text': 'ActOnClimate', 'indices': [142, 155]}, {'text': 'MO', 'indices': [207, 210]}, {'text': 'BidenHarrisToSaveAmerica', 'indices': [216, 241]}, {'text': 'NicoleGalloway', 'indices': [242, 257]}, {'text': 'JillSchupp', 'indices': [263, 274]}]",0,0,2020-11-01 16:04:28,PSchuba,304,Labadie MO
"Melting permafrost in Alaska can lead to tsunamis -- another example of positive feedback loops caused by a changing climate. As the planet warms, the repercussions are widespread. We must #ActOnClimate.  https://t.co/HeJL3mreJB",0.13667999999999997,neutral,"[{'text': 'ActOnClimate', 'indices': [189, 202]}]",1,0,2020-11-01 16:04:00,EnvAm,31327,United States
"A failure of political and business leaders to take meaningful action to mitigate the impact of climatic change and stop the planet from turning into ""an uninhabitable hell for millions of people.""  #ActOnClimate #ClimateChange  https://t.co/xGncVG5VSX",-0.80387,negative,"[{'text': 'ActOnClimate', 'indices': [199, 212]}, {'text': 'ClimateChange', 'indices': [213, 227]}]",87,76,2020-11-01 15:59:00,PaulEDawson,56559,"Glasgow, Scotland"
The playing field is going to get more than a few surprises after November 3rd.  #BanFracking #ActOnClimate  Climate activists are turning out Pa. voters to flip the state House — and boost Biden https://t.co/BYf5mvctFk via @phillyinquirer,1.06046,positive,"[{'text': 'BanFracking', 'indices': [81, 93]}, {'text': 'ActOnClimate', 'indices': [94, 107]}]",0,0,2020-11-01 15:51:45,OnTaskDemocrat,441,"Pennsylvania, USA"
"#CLIMATECRISIS  In 'Road Map for a More #Sustainable Future,' NY Regulator Tells Banks to Consider Climate Risks in Planning  https://t.co/nIEijowG0B #climatechange #actonclimate #sustainability #impactinvesting #ethoslifestyle",0.40829,neutral,"[{'text': 'CLIMATECRISIS', 'indices': [0, 14]}, {'text': 'Sustainable', 'indices': [40, 52]}, {'text': 'climatechange', 'indices': [150, 164]}, {'text': 'actonclimate', 'indices': [165, 178]}, {'text': 'sustainability', 'indices': [179, 194]}, {'text': 'impactinvesting', 'indices': [195, 211]}, {'text': 'ethoslifestyle', 'indices': [212, 227]}]",1,2,2020-11-01 15:50:02,EthosLifestyle,3640,"West Coast, Canada"
Supporter of the Disruptive LENR Revolution https://t.co/yBuRK6S40j  #LENR #ColdFusion #Fusion #Nuclear #ActOnClimate #Hydrogen #FusionForFuture,-0.56244,negative,"[{'text': 'LENR', 'indices': [69, 74]}, {'text': 'ColdFusion', 'indices': [75, 86]}, {'text': 'Fusion', 'indices': [87, 94]}, {'text': 'Nuclear', 'indices': [95, 103]}, {'text': 'ActOnClimate', 'indices': [104, 117]}, {'text': 'Hydrogen', 'indices': [118, 127]}, {'text': 'FusionForFuture', 'indices': [128, 144]}]",4,3,2020-11-01 15:38:15,The_New_Fire,719,Located in Germany - currently operating with electricity from 100% hydropower
Fact check: Post quoting #AmyConeyBarrett and Greta Thunberg on #climatechange is true  https://t.co/dhxtvA71HE @GretaThunberg @Strike4Youth @usclimatestrike #climatestrike #climatedenial #actonclimate #climatecrisis #ethoslifestyle,0.47956,neutral,"[{'text': 'AmyConeyBarrett', 'indices': [25, 41]}, {'text': 'climatechange', 'indices': [64, 78]}, {'text': 'climatestrike', 'indices': [158, 172]}, {'text': 'climatedenial', 'indices': [173, 187]}, {'text': 'actonclimate', 'indices': [188, 201]}, {'text': 'climatecrisis', 'indices': [202, 216]}, {'text': 'ethoslifestyle', 'indices': [217, 232]}]",2,1,2020-11-01 15:38:12,EthosLifestyle,3640,"West Coast, Canada"
Henry Ford’s Hemp Cars #TheFuture #paperindustry #hemp #energy #ecohero #ecology #fossilfuel #climatechange #ActOnClimate #hempcar #HenryFord #globalwarming #greenhousegas #oilindustry  https://t.co/LEPugTPTJn via @wordpressdotcom,0.00519,neutral,"[{'text': 'TheFuture', 'indices': [23, 33]}, {'text': 'paperindustry', 'indices': [34, 48]}, {'text': 'hemp', 'indices': [49, 54]}, {'text': 'energy', 'indices': [55, 62]}, {'text': 'ecohero', 'indices': [63, 71]}, {'text': 'ecology', 'indices': [72, 80]}, {'text': 'fossilfuel', 'indices': [81, 92]}, {'text': 'climatechange', 'indices': [93, 107]}, {'text': 'ActOnClimate', 'indices': [108, 121]}, {'text': 'hempcar', 'indices': [122, 130]}, {'text': 'HenryFord', 'indices': [131, 141]}, {'text': 'globalwarming', 'indices': [142, 156]}, {'text': 'greenhousegas', 'indices': [157, 171]}, {'text': 'oilindustry', 'indices': [172, 184]}]",4,0,2020-11-01 15:33:49,AlienNextDoor,2796,"Nova Scotia, Canada"
Antarctica is Earth's one virus-free continent: science fights to keep it that way https://t.co/4tbZdufODl #ActOnClimate #watches4nature https://t.co/V7tJep9w3i,0.61947,positive,"[{'text': 'ActOnClimate', 'indices': [107, 120]}, {'text': 'watches4nature', 'indices': [121, 136]}]",0,0,2020-11-01 15:20:56,Giacomo_Cortes,227,Switzerland / Germany
"Why all human rights depend on a healthy #environment  Healthy #ecosystems provide a buffer against emerging infectious diseases, safeguarding the right to health  https://t.co/23pdeFxEmQ #humanrights #equality #pandemics #climatecrisis #actonclimate #ethoslifestyle",2.8038599999999994,positive,"[{'text': 'environment', 'indices': [41, 53]}, {'text': 'ecosystems', 'indices': [63, 74]}, {'text': 'humanrights', 'indices': [188, 200]}, {'text': 'equality', 'indices': [201, 210]}, {'text': 'pandemics', 'indices': [211, 221]}, {'text': 'climatecrisis', 'indices': [222, 236]}, {'text': 'actonclimate', 'indices': [237, 250]}, {'text': 'ethoslifestyle', 'indices': [251, 266]}]",1,0,2020-11-01 15:20:02,EthosLifestyle,3640,"West Coast, Canada"
Russia rules out cutting fossil fuel production in next few decades https://t.co/5cDLpGqaPr #ActOnClimate #watches4nature https://t.co/gEVr4d62Gl,0.50871,positive,"[{'text': 'ActOnClimate', 'indices': [92, 105]}, {'text': 'watches4nature', 'indices': [106, 121]}]",0,0,2020-11-01 15:08:55,Giacomo_Cortes,227,Switzerland / Germany
Short answer: yes.  Longer answer: abso-friggin-lutely.   https://t.co/CkZhNMTjpU #ActOnClimate #ClimateCrisis #VOTE,0.18264,neutral,"[{'text': 'ActOnClimate', 'indices': [82, 95]}, {'text': 'ClimateCrisis', 'indices': [96, 110]}, {'text': 'VOTE', 'indices': [111, 116]}]",26,3,2020-11-01 14:50:57,NCStinn,5894,"Boston, MA"
5 Ways To Convince People To Actually Do Something About #ClimateChange: https://t.co/ttFROoby0w  #ActOnClimate https://t.co/5M4pvqgia6,0.5215,positive,"[{'text': 'ClimateChange', 'indices': [57, 71]}, {'text': 'ActOnClimate', 'indices': [98, 111]}]",0,1,2020-11-01 14:39:18,CLIME_IT,5218,Worldwide
The politics of #climatechange are shifting in #Colorado https://t.co/Fhjp6Y9p5D via @denverpost #ActOnClimate,-0.25705,negative,"[{'text': 'climatechange', 'indices': [16, 30]}, {'text': 'Colorado', 'indices': [47, 56]}, {'text': 'ActOnClimate', 'indices': [97, 110]}]",2,0,2020-11-01 14:33:45,CoyoteGulch,2225,"Denver, CO"
Inclusivity and Equality: Essential to the #ClimateChange Action Puzzle: https://t.co/0TOHcCtJ9F @antonioguterres @UN @unfccc @gggi_hq @IIED @GECoalition #socialjustice #equity #ActOnClimate #sustainabledevelopment #development #energy #climaterefugees #resiliency #economy #SDGs https://t.co/LVlLWalSqs,0.33312,neutral,"[{'text': 'ClimateChange', 'indices': [43, 57]}, {'text': 'socialjustice', 'indices': [154, 168]}, {'text': 'equity', 'indices': [169, 176]}, {'text': 'ActOnClimate', 'indices': [177, 190]}, {'text': 'sustainabledevelopment', 'indices': [191, 214]}, {'text': 'development', 'indices': [215, 227]}, {'text': 'energy', 'indices': [228, 235]}, {'text': 'climaterefugees', 'indices': [236, 252]}, {'text': 'resiliency', 'indices': [253, 264]}, {'text': 'economy', 'indices': [265, 273]}, {'text': 'SDGs', 'indices': [274, 279]}]",1,0,2020-11-01 14:31:04,CTgreenbuilding,228,
These floats turn ocean wave power into electricity.   We have the solutions. Let's implement them. #GreenNewDeal.  #ActOnClimate #climateaction #climatecrisis #cleanenergy #go100re https://t.co/3YkCp8dExv,0.34535,neutral,"[{'text': 'GreenNewDeal', 'indices': [100, 113]}, {'text': 'ActOnClimate', 'indices': [116, 129]}, {'text': 'climateaction', 'indices': [130, 144]}, {'text': 'climatecrisis', 'indices': [145, 159]}, {'text': 'cleanenergy', 'indices': [160, 172]}, {'text': 'go100re', 'indices': [173, 181]}]",437,189,2020-11-01 14:19:30,MikeHudema,130643,Unceded Squamish Territory
"Sorry, but I believe you value short term profits only. What is your plan to phase out #FossilFuels and #ActOnClimate? https://t.co/C1hvzMlque",1.1455199999999999,positive,"[{'text': 'FossilFuels', 'indices': [87, 99]}, {'text': 'ActOnClimate', 'indices': [104, 117]}]",0,0,2020-11-01 14:18:54,CoyoteGulch,2225,"Denver, CO"
Watch  Listen Share #ActOnClimate https://t.co/6Xqw3RQbOx,0.39726,neutral,"[{'text': 'ActOnClimate', 'indices': [20, 33]}]",1,0,2020-11-01 13:59:43,ChristinaFetch,166,Manahoac Land (N. VA)
"Not all #Icebergs are white: Here's what makes them blue, green or striped ❄️  #Ice #ActOnClimate #ForNature #LoveNature #VoiceForThePlane #Environment #EcoSystem #OceanLife #EveryoneNeedsNature #NatureLovers #RtItBot #PlasticFree #Earth #SpaceshipEarth  https://t.co/Ci3WVAnEWK",-0.17190999999999998,neutral,"[{'text': 'Icebergs', 'indices': [8, 17]}, {'text': 'Ice', 'indices': [79, 83]}, {'text': 'ActOnClimate', 'indices': [84, 97]}, {'text': 'ForNature', 'indices': [98, 108]}, {'text': 'LoveNature', 'indices': [109, 120]}, {'text': 'VoiceForThePlane', 'indices': [121, 138]}, {'text': 'Environment', 'indices': [139, 151]}, {'text': 'EcoSystem', 'indices': [152, 162]}, {'text': 'OceanLife', 'indices': [163, 173]}, {'text': 'EveryoneNeedsNature', 'indices': [174, 194]}, {'text': 'NatureLovers', 'indices': [195, 208]}, {'text': 'RtItBot', 'indices': [209, 217]}, {'text': 'PlasticFree', 'indices': [218, 230]}, {'text': 'Earth', 'indices': [231, 237]}, {'text': 'SpaceshipEarth', 'indices': [238, 253]}]",1,4,2020-11-01 13:50:00,UnitedForNature,446,"London, England, Uk."
"""People worldwide are taking steps to defend their lives and communities."" https://t.co/85d1JwuKeP  #ActOnClimate https://t.co/6uq0OaImDG",0.26131,neutral,"[{'text': 'ActOnClimate', 'indices': [100, 113]}]",0,0,2020-11-01 13:42:18,CLIME_IT,5218,Worldwide
what an awesome presidential tweet from our next president @JoeBiden  #Vote #Vote #Vote #ActOnClimate  #environmentaljustice  #BidenHarris2020 https://t.co/Ds8uvRVb7D,0.6338699999999999,positive,"[{'text': 'Vote', 'indices': [70, 75]}, {'text': 'Vote', 'indices': [76, 81]}, {'text': 'Vote', 'indices': [82, 87]}, {'text': 'ActOnClimate', 'indices': [88, 101]}, {'text': 'environmentaljustice', 'indices': [103, 124]}, {'text': 'BidenHarris2020', 'indices': [126, 142]}]",13,0,2020-11-01 13:38:08,T_Sittenfeld,1483,
"Solidarity Endel,keep Fighting for the Sahel! #ActOnSahel #ActOnClimate #ActOnFaso https://t.co/5EmvbiVhAG",0.0,neutral,"[{'text': 'ActOnSahel', 'indices': [46, 57]}, {'text': 'ActOnClimate', 'indices': [58, 71]}, {'text': 'ActOnFaso', 'indices': [72, 82]}]",5,3,2020-11-01 13:10:52,stratkotter,892,Dortmund
the grim reaper @ #ClimateChange rally #WashingtonDC 2014  #ClimateCrisis #ClimateAction  #ActOnClimate #climate #energy  #GreenNewDeal #Vote2020 #GrimReaper https://t.co/3MfCJpIK1s,-0.72161,negative,"[{'text': 'ClimateChange', 'indices': [18, 32]}, {'text': 'WashingtonDC', 'indices': [39, 52]}, {'text': 'ClimateCrisis', 'indices': [59, 73]}, {'text': 'ClimateAction', 'indices': [74, 88]}, {'text': 'ActOnClimate', 'indices': [90, 103]}, {'text': 'climate', 'indices': [104, 112]}, {'text': 'energy', 'indices': [113, 120]}, {'text': 'GreenNewDeal', 'indices': [122, 135]}, {'text': 'Vote2020', 'indices': [136, 145]}, {'text': 'GrimReaper', 'indices': [146, 157]}]",0,1,2020-11-01 12:40:25,planetjose,497,tepoztlan morelos mexico
Antarctica is Earth's one virus-free continent: science fights to keep it that way https://t.co/4tbZdufODl #ActOnClimate #watches4nature https://t.co/EmctVOR5VQ,0.61947,positive,"[{'text': 'ActOnClimate', 'indices': [107, 120]}, {'text': 'watches4nature', 'indices': [121, 136]}]",0,0,2020-11-01 12:21:07,Giacomo_Cortes,227,Switzerland / Germany
Chris Packham: ‘People saw a different side to me’ https://t.co/YWAvXjaMcz #ActOnClimate #watches4nature https://t.co/CkARtqMaPU,0.26632,neutral,"[{'text': 'ActOnClimate', 'indices': [75, 88]}, {'text': 'watches4nature', 'indices': [89, 104]}]",0,0,2020-11-01 12:08:55,Giacomo_Cortes,227,Switzerland / Germany
Who will build the world’s last coal plant? #ActOnClimate  https://t.co/yzfhDGdCxV,0.0,neutral,"[{'text': 'ActOnClimate', 'indices': [44, 57]}]",4,2,2020-11-01 12:00:37,WRIClimate,54773,International
"Yes, it’s unfair. #ActOnClimate https://t.co/wCMR3fw9Rd",0.0,neutral,"[{'text': 'ActOnClimate', 'indices': [18, 31]}]",0,0,2020-11-01 11:59:49,iSrikandi,182,
@MikeHudema @ungleich Cycling in the middle of a NOx-polluted 6-lane highway is the worst thing to do. #ActOnClimate  #Climate #energy #solutions #cdnpoli #GreenNewDeal,0.26878,neutral,"[{'text': 'ActOnClimate', 'indices': [103, 116]}, {'text': 'Climate', 'indices': [118, 126]}, {'text': 'energy', 'indices': [127, 134]}, {'text': 'solutions', 'indices': [135, 145]}, {'text': 'cdnpoli', 'indices': [146, 154]}, {'text': 'GreenNewDeal', 'indices': [155, 168]}]",1,0,2020-11-01 11:49:40,BoerseBerge,158,Schweiz
"Norway is walking away from billions of barrels of oil and gas https://t.co/JBknBhKcFN, use better insulators in windows, #ActOnClimate https://t.co/pvOV8Mt9So",0.39433,neutral,"[{'text': 'ActOnClimate', 'indices': [122, 135]}]",0,0,2020-11-01 11:48:51,UPlantATree,1621,
"@COP26 commences a year today on British soil to push and achieve climate goals, we hope we set the tone for our future generations. #COP26countdown #ClimateAction #COP26Ambition #ClimateChange #SaveTheEarth #UK #UN #BCAeco #NuclearPower #ActOnClimate https://t.co/6cRKy88NBw",1.96517,positive,"[{'text': 'COP26countdown', 'indices': [133, 148]}, {'text': 'ClimateAction', 'indices': [149, 163]}, {'text': 'COP26Ambition', 'indices': [164, 178]}, {'text': 'ClimateChange', 'indices': [179, 193]}, {'text': 'SaveTheEarth', 'indices': [194, 207]}, {'text': 'UK', 'indices': [208, 211]}, {'text': 'UN', 'indices': [212, 215]}, {'text': 'BCAeco', 'indices': [216, 223]}, {'text': 'NuclearPower', 'indices': [224, 237]}, {'text': 'ActOnClimate', 'indices': [238, 251]}]",1,0,2020-11-01 11:01:03,BCA_eco,3678,United Kingdom
Tell @BlackRock &amp; @JPMorgan to stop financing Amazon destruction! #EndAmazonCrude #ActOnClimate #BLKBigProblem #EarthDay2020 https://t.co/hxGK0d5CRz via @AmazonWatch,0.050009999999999985,neutral,"[{'text': 'EndAmazonCrude', 'indices': [70, 85]}, {'text': 'ActOnClimate', 'indices': [86, 99]}, {'text': 'BLKBigProblem', 'indices': [100, 114]}, {'text': 'EarthDay2020', 'indices': [115, 128]}]",0,0,2020-11-01 10:48:03,BlueRiv88891964,471,
"“For the first time in American history, climate change has reached the very top echelons of voting issues.” - @ecotone2   https://t.co/pV0ye3fZnV #ActOnClimate #ClimateCrisis",0.20969,neutral,"[{'text': 'ActOnClimate', 'indices': [147, 160]}, {'text': 'ClimateCrisis', 'indices': [161, 175]}]",16,5,2020-11-01 10:44:16,NCStinn,5894,"Boston, MA"
#sdgs super gamechange  high-efficiency whole-system integrative design will save $trillions &amp; billions of lives with real #actonclimate   #carfreemegacities #netzeromegacities rapidly transitions tens of millions in the world's wealthiest most influential economies https://t.co/jy2h70MHni,2.26829,positive,"[{'text': 'sdgs', 'indices': [0, 5]}, {'text': 'actonclimate', 'indices': [127, 140]}, {'text': 'carfreemegacities', 'indices': [143, 161]}, {'text': 'netzeromegacities', 'indices': [162, 180]}]",1,1,2020-11-01 10:27:26,gecko39,1894,
We must #ActOnClimate https://t.co/MT7AE4YHra,0.14569,neutral,"[{'text': 'ActOnClimate', 'indices': [8, 21]}]",32,15,2020-11-01 10:10:02,CleanAirMoms,28000,United States
Secrets of the ice: unlocking a melting time capsule https://t.co/7Xc8IXpOlh #ActOnClimate #watches4nature https://t.co/zDh1o8snRt,0.04128,neutral,"[{'text': 'ActOnClimate', 'indices': [77, 90]}, {'text': 'watches4nature', 'indices': [91, 106]}]",0,0,2020-11-01 10:08:55,Giacomo_Cortes,227,Switzerland / Germany
#365sustainableDecisions Challenge continued  #403 - Processing old bananas into smoothie  More on: https://t.co/8sYNqvbdJV  #sustainability #sustainable #sustainableLiving #ActOnClimate #ClimateAction #ActNow #goGreen #lifehacks #sharingsolutions #savetheplanet #zeroWaste https://t.co/j1Gp7uUflZ,0.59935,positive,"[{'text': '365sustainableDecisions', 'indices': [0, 24]}, {'text': 'sustainability', 'indices': [125, 140]}, {'text': 'sustainable', 'indices': [141, 153]}, {'text': 'sustainableLiving', 'indices': [154, 172]}, {'text': 'ActOnClimate', 'indices': [173, 186]}, {'text': 'ClimateAction', 'indices': [187, 201]}, {'text': 'ActNow', 'indices': [202, 209]}, {'text': 'goGreen', 'indices': [210, 218]}, {'text': 'lifehacks', 'indices': [219, 229]}, {'text': 'sharingsolutions', 'indices': [230, 247]}, {'text': 'savetheplanet', 'indices': [248, 262]}, {'text': 'zeroWaste', 'indices': [263, 273]}]",27,20,2020-11-01 09:33:44,ErlijnG,51693,Germany (from The Netherlands)
